Fields allocated and randomly filled
54,4.4.4.4,32,1,256,18,15,18
55,4.4.4.4,32,1,256,19,14,18
56,4.4.4.4,32,1,256,19,15,18
57,4.4.4.4,32,1,256,18,15,19
58,4.4.4.4,32,1,256,18,16,19
59,4.4.4.4,32,1,256,18,15,20
60,4.4.4.4,32,1,256,20,16,21
61,4.4.4.4,32,1,256,20,16,20
62,4.4.4.4,32,1,256,20,16,21
63,4.4.4.4,32,1,256,18,14,19
64,4.4.4.4,32,1,256,18,15,18
65,4.4.4.4,32,1,256,18,15,18
66,4.4.4.4,32,1,256,18,14,19
67,4.4.4.4,32,1,256,18,14,18
68,4.4.4.4,32,1,256,18,14,19
69,4.4.4.4,32,1,256,19,15,19
70,4.4.4.4,32,1,256,19,15,18
71,4.4.4.4,32,1,256,19,14,18
72,4.4.4.4,32,1,256,18,15,19
73,4.4.4.4,32,1,256,20,14,18
74,4.4.4.4,32,1,256,19,15,19
75,4.4.4.4,32,1,256,18,15,18
76,4.4.4.4,32,1,256,18,15,18
77,4.4.4.4,32,1,256,19,15,18
78,4.4.4.4,32,1,256,19,16,20
79,4.4.4.4,32,1,256,18,14,18
80,4.4.4.4,32,1,256,19,15,19
81,4.4.4.4,32,1,256,18,14,18
82,4.4.4.4,32,1,256,18,14,19
83,4.4.4.4,32,1,256,19,14,19
84,4.4.4.4,32,1,256,19,15,18
85,4.4.4.4,32,1,256,18,14,19
86,4.4.4.4,32,1,256,23,15,19
87,4.4.4.4,32,1,256,18,15,20
88,4.4.4.4,32,1,256,18,15,19
89,4.4.4.4,32,1,256,18,14,18
90,4.4.4.4,32,1,256,18,15,19
91,4.4.4.4,32,1,256,18,14,19
92,4.4.4.4,32,1,256,18,14,18
93,4.4.4.4,32,1,256,18,15,19
94,4.4.4.4,32,1,256,18,15,19
95,4.4.4.4,32,1,256,18,14,18
96,4.4.4.4,32,1,256,19,15,18
97,4.4.4.4,32,1,256,18,14,19
98,4.4.4.4,32,1,256,18,15,18
99,4.4.4.4,32,1,256,18,14,18
0,4.4.8.8,32,1,256,20,27,20
1,4.4.8.8,32,1,256,19,19,18
2,4.4.8.8,32,1,256,21,19,19
3,4.4.8.8,32,1,256,25,19,18
4,4.4.8.8,32,1,256,19,19,18
5,4.4.8.8,32,1,256,18,19,19
6,4.4.8.8,32,1,256,18,18,19
7,4.4.8.8,32,1,256,18,19,18
8,4.4.8.8,32,1,256,19,19,19
9,4.4.8.8,32,1,256,19,19,19
10,4.4.8.8,32,1,256,19,19,19
11,4.4.8.8,32,1,256,19,19,18
12,4.4.8.8,32,1,256,18,19,18
13,4.4.8.8,32,1,256,19,19,19
14,4.4.8.8,32,1,256,18,18,19
15,4.4.8.8,32,1,256,19,19,19
16,4.4.8.8,32,1,256,19,19,20
17,4.4.8.8,32,1,256,19,19,18
18,4.4.8.8,32,1,256,18,19,19
19,4.4.8.8,32,1,256,19,24,19
20,4.4.8.8,32,1,256,18,19,19
21,4.4.8.8,32,1,256,19,19,18
22,4.4.8.8,32,1,256,18,18,19
23,4.4.8.8,32,1,256,18,19,18
24,4.4.8.8,32,1,256,19,19,18
25,4.4.8.8,32,1,256,19,19,19
26,4.4.8.8,32,1,256,18,19,19
27,4.4.8.8,32,1,256,19,19,19
28,4.4.8.8,32,1,256,19,19,19
29,4.4.8.8,32,1,256,18,19,18
30,4.4.8.8,32,1,256,19,18,19
31,4.4.8.8,32,1,256,18,20,19
32,4.4.8.8,32,1,256,18,19,18
33,4.4.8.8,32,1,256,19,19,19
34,4.4.8.8,32,1,256,18,19,19
35,4.4.8.8,32,1,256,19,19,19
36,4.4.8.8,32,1,256,19,19,18
37,4.4.8.8,32,1,256,18,19,18
38,4.4.8.8,32,1,256,18,19,19
39,4.4.8.8,32,1,256,19,19,18
40,4.4.8.8,32,1,256,19,19,19
41,4.4.8.8,32,1,256,19,19,19
42,4.4.8.8,32,1,256,19,19,18
43,4.4.8.8,32,1,256,18,19,19
44,4.4.8.8,32,1,256,21,20,19
45,4.4.8.8,32,1,256,18,19,18
46,4.4.8.8,32,1,256,20,19,19
47,4.4.8.8,32,1,256,19,19,19
48,4.4.8.8,32,1,256,19,19,18
49,4.4.8.8,32,1,256,19,19,18
50,4.4.8.8,32,1,256,19,19,19
51,4.4.8.8,32,1,256,18,19,25
52,4.4.8.8,32,1,256,19,19,18
53,4.4.8.8,32,1,256,18,19,19
54,4.4.8.8,32,1,256,18,19,19
55,4.4.8.8,32,1,256,19,19,18
56,4.4.8.8,32,1,256,19,19,19
57,4.4.8.8,32,1,256,19,19,19
58,4.4.8.8,32,1,256,19,19,18
59,4.4.8.8,32,1,256,18,19,18
60,4.4.8.8,32,1,256,18,19,20
61,4.4.8.8,32,1,256,19,19,18
62,4.4.8.8,32,1,256,19,18,19
63,4.4.8.8,32,1,256,19,19,18
64,4.4.8.8,32,1,256,19,19,18
65,4.4.8.8,32,1,256,19,19,19
66,4.4.8.8,32,1,256,19,19,19
67,4.4.8.8,32,1,256,19,19,19
68,4.4.8.8,32,1,256,19,19,19
69,4.4.8.8,32,1,256,19,19,19
70,4.4.8.8,32,1,256,19,18,19
71,4.4.8.8,32,1,256,19,19,19
72,4.4.8.8,32,1,256,19,19,19
73,4.4.8.8,32,1,256,18,19,19
74,4.4.8.8,32,1,256,19,19,19
75,4.4.8.8,32,1,256,19,19,18
76,4.4.8.8,32,1,256,18,19,18
77,4.4.8.8,32,1,256,19,19,19
78,4.4.8.8,32,1,256,18,18,19
79,4.4.8.8,32,1,256,19,19,20
80,4.4.8.8,32,1,256,19,19,18
81,4.4.8.8,32,1,256,19,19,19
82,4.4.8.8,32,1,256,19,19,19
83,4.4.8.8,32,1,256,19,19,18
84,4.4.8.8,32,1,256,19,19,19
85,4.4.8.8,32,1,256,18,19,19
86,4.4.8.8,32,1,256,19,19,19
87,4.4.8.8,32,1,256,18,19,19
88,4.4.8.8,32,1,256,18,19,19
89,4.4.8.8,32,1,256,19,19,18
90,4.4.8.8,32,1,256,18,19,19
91,4.4.8.8,32,1,256,19,19,19
92,4.4.8.8,32,1,256,19,19,19
93,4.4.8.8,32,1,256,18,19,19
94,4.4.8.8,32,1,256,20,19,18
95,4.4.8.8,32,1,256,19,19,19
96,4.4.8.8,32,1,256,19,19,19
97,4.4.8.8,32,1,256,19,19,19
98,4.4.8.8,32,1,256,19,19,19
99,4.4.8.8,32,1,256,19,19,18
0,8.8.8.8,32,1,256,28,38,20
1,8.8.8.8,32,1,256,19,35,19
2,8.8.8.8,32,1,256,19,36,19
3,8.8.8.8,32,1,256,19,35,19
4,8.8.8.8,32,1,256,19,35,19
5,8.8.8.8,32,1,256,19,35,19
6,8.8.8.8,32,1,256,19,35,20
7,8.8.8.8,32,1,256,19,35,19
8,8.8.8.8,32,1,256,19,36,19
9,8.8.8.8,32,1,256,19,35,19
10,8.8.8.8,32,1,256,19,35,19
11,8.8.8.8,32,1,256,19,35,19
12,8.8.8.8,32,1,256,19,36,19
13,8.8.8.8,32,1,256,19,35,19
14,8.8.8.8,32,1,256,19,36,19
15,8.8.8.8,32,1,256,19,35,19
16,8.8.8.8,32,1,256,19,35,19
17,8.8.8.8,32,1,256,19,35,19
18,8.8.8.8,32,1,256,19,36,19
19,8.8.8.8,32,1,256,20,35,19
20,8.8.8.8,32,1,256,19,35,19
21,8.8.8.8,32,1,256,19,35,19
22,8.8.8.8,32,1,256,19,35,19
23,8.8.8.8,32,1,256,19,35,19
24,8.8.8.8,32,1,256,19,35,19
25,8.8.8.8,32,1,256,19,40,20
26,8.8.8.8,32,1,256,19,35,19
27,8.8.8.8,32,1,256,19,35,19
28,8.8.8.8,32,1,256,19,35,19
29,8.8.8.8,32,1,256,19,35,19
30,8.8.8.8,32,1,256,19,35,19
31,8.8.8.8,32,1,256,19,35,20
32,8.8.8.8,32,1,256,19,35,18
33,8.8.8.8,32,1,256,19,35,19
34,8.8.8.8,32,1,256,19,35,19
35,8.8.8.8,32,1,256,19,35,19
36,8.8.8.8,32,1,256,19,35,19
37,8.8.8.8,32,1,256,19,35,19
38,8.8.8.8,32,1,256,19,36,19
39,8.8.8.8,32,1,256,20,35,19
40,8.8.8.8,32,1,256,19,35,19
41,8.8.8.8,32,1,256,19,35,19
42,8.8.8.8,32,1,256,19,35,19
43,8.8.8.8,32,1,256,19,35,19
44,8.8.8.8,32,1,256,20,36,19
45,8.8.8.8,32,1,256,19,35,19
46,8.8.8.8,32,1,256,19,35,19
47,8.8.8.8,32,1,256,19,35,19
48,8.8.8.8,32,1,256,19,35,19
49,8.8.8.8,32,1,256,19,35,19
50,8.8.8.8,32,1,256,19,35,20
51,8.8.8.8,32,1,256,19,36,19
52,8.8.8.8,32,1,256,19,35,19
53,8.8.8.8,32,1,256,19,35,19
54,8.8.8.8,32,1,256,19,35,19
55,8.8.8.8,32,1,256,19,36,18
56,8.8.8.8,32,1,256,19,35,19
57,8.8.8.8,32,1,256,19,35,19
58,8.8.8.8,32,1,256,19,35,19
59,8.8.8.8,32,1,256,19,35,19
60,8.8.8.8,32,1,256,19,35,19
61,8.8.8.8,32,1,256,19,35,19
62,8.8.8.8,32,1,256,19,35,19
63,8.8.8.8,32,1,256,19,35,20
64,8.8.8.8,32,1,256,19,35,19
65,8.8.8.8,32,1,256,19,35,19
66,8.8.8.8,32,1,256,19,35,19
67,8.8.8.8,32,1,256,19,35,19
68,8.8.8.8,32,1,256,19,35,19
69,8.8.8.8,32,1,256,19,35,19
70,8.8.8.8,32,1,256,19,35,19
71,8.8.8.8,32,1,256,19,35,19
72,8.8.8.8,32,1,256,19,35,19
73,8.8.8.8,32,1,256,19,36,19
74,8.8.8.8,32,1,256,19,35,19
75,8.8.8.8,32,1,256,19,35,19
76,8.8.8.8,32,1,256,24,35,19
77,8.8.8.8,32,1,256,19,36,19
78,8.8.8.8,32,1,256,19,35,19
79,8.8.8.8,32,1,256,19,35,19
80,8.8.8.8,32,1,256,19,36,19
81,8.8.8.8,32,1,256,19,35,19
82,8.8.8.8,32,1,256,19,35,19
83,8.8.8.8,32,1,256,19,35,19
84,8.8.8.8,32,1,256,19,35,19
85,8.8.8.8,32,1,256,19,36,19
86,8.8.8.8,32,1,256,19,35,19
87,8.8.8.8,32,1,256,19,35,19
88,8.8.8.8,32,1,256,19,35,23
89,8.8.8.8,32,1,256,19,35,19
90,8.8.8.8,32,1,256,19,35,19
91,8.8.8.8,32,1,256,19,35,19
92,8.8.8.8,32,1,256,19,35,19
93,8.8.8.8,32,1,256,19,35,19
94,8.8.8.8,32,1,256,19,35,19
95,8.8.8.8,32,1,256,20,36,20
96,8.8.8.8,32,1,256,19,35,20
97,8.8.8.8,32,1,256,20,35,19
98,8.8.8.8,32,1,256,19,35,19
99,8.8.8.8,32,1,256,20,35,20
0,16.16.16.16,32,1,256,32,409,31
1,16.16.16.16,32,1,256,34,364,29
2,16.16.16.16,32,1,256,33,362,29
3,16.16.16.16,32,1,256,33,362,29
4,16.16.16.16,32,1,256,33,363,29
5,16.16.16.16,32,1,256,33,362,29
6,16.16.16.16,32,1,256,33,362,29
7,16.16.16.16,32,1,256,33,362,29
8,16.16.16.16,32,1,256,33,363,28
9,16.16.16.16,32,1,256,33,362,29
10,16.16.16.16,32,1,256,34,362,28
11,16.16.16.16,32,1,256,34,362,29
12,16.16.16.16,32,1,256,34,362,29
13,16.16.16.16,32,1,256,33,363,29
14,16.16.16.16,32,1,256,35,362,28
15,16.16.16.16,32,1,256,34,362,29
16,16.16.16.16,32,1,256,33,362,29
17,16.16.16.16,32,1,256,33,362,28
18,16.16.16.16,32,1,256,33,362,29
19,16.16.16.16,32,1,256,34,362,29
20,16.16.16.16,32,1,256,33,362,29
21,16.16.16.16,32,1,256,34,363,29
22,16.16.16.16,32,1,256,33,363,28
23,16.16.16.16,32,1,256,33,362,29
24,16.16.16.16,32,1,256,34,361,29
25,16.16.16.16,32,1,256,34,362,29
26,16.16.16.16,32,1,256,33,363,28
27,16.16.16.16,32,1,256,33,362,28
28,16.16.16.16,32,1,256,38,362,28
29,16.16.16.16,32,1,256,33,362,29
30,16.16.16.16,32,1,256,33,362,28
31,16.16.16.16,32,1,256,33,362,29
32,16.16.16.16,32,1,256,33,363,29
33,16.16.16.16,32,1,256,33,362,29
34,16.16.16.16,32,1,256,33,362,30
35,16.16.16.16,32,1,256,34,362,28
36,16.16.16.16,32,1,256,33,362,28
37,16.16.16.16,32,1,256,34,362,29
38,16.16.16.16,32,1,256,33,363,28
39,16.16.16.16,32,1,256,33,362,29
40,16.16.16.16,32,1,256,33,362,28
41,16.16.16.16,32,1,256,33,362,29
42,16.16.16.16,32,1,256,34,362,28
43,16.16.16.16,32,1,256,33,362,28
44,16.16.16.16,32,1,256,33,362,29
45,16.16.16.16,32,1,256,33,362,29
46,16.16.16.16,32,1,256,34,363,29
47,16.16.16.16,32,1,256,34,362,28
48,16.16.16.16,32,1,256,34,362,53
49,16.16.16.16,32,1,256,35,363,28
50,16.16.16.16,32,1,256,34,362,28
51,16.16.16.16,32,1,256,33,362,29
52,16.16.16.16,32,1,256,33,363,28
53,16.16.16.16,32,1,256,33,362,29
54,16.16.16.16,32,1,256,33,362,28
55,16.16.16.16,32,1,256,33,362,29
56,16.16.16.16,32,1,256,33,362,28
57,16.16.16.16,32,1,256,33,362,29
58,16.16.16.16,32,1,256,33,362,29
59,16.16.16.16,32,1,256,33,362,29
60,16.16.16.16,32,1,256,33,362,28
61,16.16.16.16,32,1,256,34,363,30
62,16.16.16.16,32,1,256,34,362,29
63,16.16.16.16,32,1,256,34,362,28
64,16.16.16.16,32,1,256,33,362,28
65,16.16.16.16,32,1,256,33,362,29
66,16.16.16.16,32,1,256,33,362,28
67,16.16.16.16,32,1,256,33,363,29
68,16.16.16.16,32,1,256,33,363,29
69,16.16.16.16,32,1,256,34,364,29
70,16.16.16.16,32,1,256,33,362,30
71,16.16.16.16,32,1,256,35,363,29
72,16.16.16.16,32,1,256,33,367,29
73,16.16.16.16,32,1,256,33,362,28
74,16.16.16.16,32,1,256,33,362,29
75,16.16.16.16,32,1,256,34,362,29
76,16.16.16.16,32,1,256,33,363,28
77,16.16.16.16,32,1,256,33,362,28
78,16.16.16.16,32,1,256,33,362,28
79,16.16.16.16,32,1,256,34,362,28
80,16.16.16.16,32,1,256,33,363,28
81,16.16.16.16,32,1,256,33,362,29
82,16.16.16.16,32,1,256,33,362,28
83,16.16.16.16,32,1,256,33,362,29
84,16.16.16.16,32,1,256,33,362,28
85,16.16.16.16,32,1,256,33,362,28
86,16.16.16.16,32,1,256,33,362,28
87,16.16.16.16,32,1,256,34,362,29
88,16.16.16.16,32,1,256,33,362,28
89,16.16.16.16,32,1,256,33,362,28
90,16.16.16.16,32,1,256,33,362,29
91,16.16.16.16,32,1,256,34,362,28
92,16.16.16.16,32,1,256,33,362,29
93,16.16.16.16,32,1,256,38,363,30
94,16.16.16.16,32,1,256,33,363,28
95,16.16.16.16,32,1,256,34,363,29
96,16.16.16.16,32,1,256,33,362,28
97,16.16.16.16,32,1,256,33,362,29
98,16.16.16.16,32,1,256,33,362,28
99,16.16.16.16,32,1,256,33,362,33
0,4.4.4.4,32,12,256,124,50892,127
1,4.4.4.4,32,12,256,112,25,108
2,4.4.4.4,32,12,256,108,23,108
3,4.4.4.4,32,12,256,107,23,108
4,4.4.4.4,32,12,256,113,23,108
5,4.4.4.4,32,12,256,107,23,108
6,4.4.4.4,32,12,256,108,23,108
7,4.4.4.4,32,12,256,108,24,107
8,4.4.4.4,32,12,256,113,23,108
9,4.4.4.4,32,12,256,109,22,108
10,4.4.4.4,32,12,256,108,24,108
11,4.4.4.4,32,12,256,107,22,108
12,4.4.4.4,32,12,256,108,23,109
13,4.4.4.4,32,12,256,107,23,107
14,4.4.4.4,32,12,256,107,25,108
15,4.4.4.4,32,12,256,108,23,108
16,4.4.4.4,32,12,256,107,25,108
17,4.4.4.4,32,12,256,108,25,107
18,4.4.4.4,32,12,256,107,22,108
19,4.4.4.4,32,12,256,107,23,107
20,4.4.4.4,32,12,256,107,22,108
21,4.4.4.4,32,12,256,107,23,108
22,4.4.4.4,32,12,256,108,23,108
23,4.4.4.4,32,12,256,107,22,108
24,4.4.4.4,32,12,256,108,22,113
25,4.4.4.4,32,12,256,107,23,107
26,4.4.4.4,32,12,256,108,23,110
27,4.4.4.4,32,12,256,107,23,110
28,4.4.4.4,32,12,256,108,23,117
29,4.4.4.4,32,12,256,108,23,112
30,4.4.4.4,32,12,256,108,23,114
31,4.4.4.4,32,12,256,107,22,107
32,4.4.4.4,32,12,256,107,22,111
33,4.4.4.4,32,12,256,108,23,107
34,4.4.4.4,32,12,256,107,22,109
35,4.4.4.4,32,12,256,107,22,107
36,4.4.4.4,32,12,256,107,22,112
37,4.4.4.4,32,12,256,106,23,107
38,4.4.4.4,32,12,256,107,22,107
39,4.4.4.4,32,12,256,107,22,107
40,4.4.4.4,32,12,256,106,22,106
41,4.4.4.4,32,12,256,107,23,107
42,4.4.4.4,32,12,256,106,22,107
43,4.4.4.4,32,12,256,106,22,106
44,4.4.4.4,32,12,256,107,22,107
45,4.4.4.4,32,12,256,108,23,106
46,4.4.4.4,32,12,256,107,23,107
47,4.4.4.4,32,12,256,111,23,109
48,4.4.4.4,32,12,256,107,23,107
49,4.4.4.4,32,12,256,108,23,107
50,4.4.4.4,32,12,256,106,22,106
51,4.4.4.4,32,12,256,107,22,106
52,4.4.4.4,32,12,256,106,23,106
53,4.4.4.4,32,12,256,110,23,106
54,4.4.4.4,32,12,256,106,22,107
55,4.4.4.4,32,12,256,109,23,111
56,4.4.4.4,32,12,256,108,22,106
57,4.4.4.4,32,12,256,107,27,106
58,4.4.4.4,32,12,256,107,23,106
59,4.4.4.4,32,12,256,108,22,106
60,4.4.4.4,32,12,256,107,22,106
61,4.4.4.4,32,12,256,107,22,377
62,4.4.4.4,32,12,256,107,23,107
63,4.4.4.4,32,12,256,106,23,107
64,4.4.4.4,32,12,256,106,22,112
65,4.4.4.4,32,12,256,107,23,111
66,4.4.4.4,32,12,256,110,22,108
67,4.4.4.4,32,12,256,110,22,111
68,4.4.4.4,32,12,256,115,23,111
69,4.4.4.4,32,12,256,109,22,108
70,4.4.4.4,32,12,256,111,23,111
71,4.4.4.4,32,12,256,107,22,106
72,4.4.4.4,32,12,256,106,23,109
73,4.4.4.4,32,12,256,107,23,106
74,4.4.4.4,32,12,256,106,23,107
75,4.4.4.4,32,12,256,106,23,107
76,4.4.4.4,32,12,256,107,23,110
77,4.4.4.4,32,12,256,106,23,106
78,4.4.4.4,32,12,256,107,23,106
79,4.4.4.4,32,12,256,107,22,107
80,4.4.4.4,32,12,256,107,22,106
81,4.4.4.4,32,12,256,106,23,107
82,4.4.4.4,32,12,256,107,23,106
83,4.4.4.4,32,12,256,106,23,106
84,4.4.4.4,32,12,256,106,22,107
85,4.4.4.4,32,12,256,112,23,106
86,4.4.4.4,32,12,256,107,23,107
87,4.4.4.4,32,12,256,107,22,107
88,4.4.4.4,32,12,256,106,22,106
89,4.4.4.4,32,12,256,109,23,106
90,4.4.4.4,32,12,256,106,22,107
91,4.4.4.4,32,12,256,107,22,106
92,4.4.4.4,32,12,256,107,22,107
93,4.4.4.4,32,12,256,120,23,107
94,4.4.4.4,32,12,256,107,22,106
95,4.4.4.4,32,12,256,106,23,107
96,4.4.4.4,32,12,256,107,22,106
97,4.4.4.4,32,12,256,110,23,107
98,4.4.4.4,32,12,256,107,23,106
99,4.4.4.4,32,12,256,106,22,107
0,4.4.8.8,32,12,256,110,52,109
1,4.4.8.8,32,12,256,113,49,108
2,4.4.8.8,32,12,256,109,48,108
3,4.4.8.8,32,12,256,108,48,108
4,4.4.8.8,32,12,256,108,48,108
5,4.4.8.8,32,12,256,113,48,108
6,4.4.8.8,32,12,256,111,48,109
7,4.4.8.8,32,12,256,108,47,109
8,4.4.8.8,32,12,256,110,48,112
9,4.4.8.8,32,12,256,110,48,109
10,4.4.8.8,32,12,256,112,48,109
11,4.4.8.8,32,12,256,111,47,108
12,4.4.8.8,32,12,256,109,47,108
13,4.4.8.8,32,12,256,108,47,108
14,4.4.8.8,32,12,256,108,47,108
15,4.4.8.8,32,12,256,108,48,108
16,4.4.8.8,32,12,256,113,48,109
17,4.4.8.8,32,12,256,109,47,108
18,4.4.8.8,32,12,256,108,48,108
19,4.4.8.8,32,12,256,108,47,112
20,4.4.8.8,32,12,256,109,48,109
21,4.4.8.8,32,12,256,108,48,109
22,4.4.8.8,32,12,256,108,48,108
23,4.4.8.8,32,12,256,108,48,108
24,4.4.8.8,32,12,256,107,48,108
25,4.4.8.8,32,12,256,108,48,108
26,4.4.8.8,32,12,256,108,48,109
27,4.4.8.8,32,12,256,111,48,108
28,4.4.8.8,32,12,256,110,47,109
29,4.4.8.8,32,12,256,108,47,108
30,4.4.8.8,32,12,256,108,47,109
31,4.4.8.8,32,12,256,108,48,108
32,4.4.8.8,32,12,256,108,48,108
33,4.4.8.8,32,12,256,108,47,109
34,4.4.8.8,32,12,256,108,48,108
35,4.4.8.8,32,12,256,109,48,108
36,4.4.8.8,32,12,256,108,47,109
37,4.4.8.8,32,12,256,109,48,109
38,4.4.8.8,32,12,256,113,48,108
39,4.4.8.8,32,12,256,109,47,108
40,4.4.8.8,32,12,256,110,48,108
41,4.4.8.8,32,12,256,109,48,113
42,4.4.8.8,32,12,256,108,48,108
43,4.4.8.8,32,12,256,108,48,108
44,4.4.8.8,32,12,256,110,48,108
45,4.4.8.8,32,12,256,108,48,109
46,4.4.8.8,32,12,256,108,47,108
47,4.4.8.8,32,12,256,108,48,108
48,4.4.8.8,32,12,256,108,48,108
49,4.4.8.8,32,12,256,108,48,108
50,4.4.8.8,32,12,256,108,48,108
51,4.4.8.8,32,12,256,108,47,109
52,4.4.8.8,32,12,256,108,48,108
53,4.4.8.8,32,12,256,109,48,108
54,4.4.8.8,32,12,256,109,47,108
55,4.4.8.8,32,12,256,108,48,108
56,4.4.8.8,32,12,256,109,48,108
57,4.4.8.8,32,12,256,108,48,108
58,4.4.8.8,32,12,256,108,48,108
59,4.4.8.8,32,12,256,108,48,108
60,4.4.8.8,32,12,256,108,48,108
61,4.4.8.8,32,12,256,108,48,108
62,4.4.8.8,32,12,256,109,48,108
63,4.4.8.8,32,12,256,109,48,109
64,4.4.8.8,32,12,256,112,48,109
65,4.4.8.8,32,12,256,108,47,107
66,4.4.8.8,32,12,256,108,47,108
67,4.4.8.8,32,12,256,108,48,112
68,4.4.8.8,32,12,256,108,48,107
69,4.4.8.8,32,12,256,108,48,108
70,4.4.8.8,32,12,256,108,48,108
71,4.4.8.8,32,12,256,107,48,109
72,4.4.8.8,32,12,256,108,48,108
73,4.4.8.8,32,12,256,109,48,112
74,4.4.8.8,32,12,256,109,48,109
75,4.4.8.8,32,12,256,110,48,108
76,4.4.8.8,32,12,256,108,48,115
77,4.4.8.8,32,12,256,115,48,108
78,4.4.8.8,32,12,256,108,48,111
79,4.4.8.8,32,12,256,108,48,126
80,4.4.8.8,32,12,256,109,48,113
81,4.4.8.8,32,12,256,111,47,109
82,4.4.8.8,32,12,256,110,257,111
83,4.4.8.8,32,12,256,110,49,109
84,4.4.8.8,32,12,256,111,47,111
85,4.4.8.8,32,12,256,110,47,110
86,4.4.8.8,32,12,256,108,47,108
87,4.4.8.8,32,12,256,108,47,107
88,4.4.8.8,32,12,256,109,48,108
89,4.4.8.8,32,12,256,113,48,108
90,4.4.8.8,32,12,256,108,47,108
91,4.4.8.8,32,12,256,108,48,108
92,4.4.8.8,32,12,256,109,48,112
93,4.4.8.8,32,12,256,108,48,108
94,4.4.8.8,32,12,256,108,48,108
95,4.4.8.8,32,12,256,109,48,108
96,4.4.8.8,32,12,256,112,48,108
97,4.4.8.8,32,12,256,108,48,108
98,4.4.8.8,32,12,256,109,48,109
99,4.4.8.8,32,12,256,108,47,108
0,8.8.8.8,32,12,256,120,157,116
1,8.8.8.8,32,12,256,119,157,117
2,8.8.8.8,32,12,256,118,156,116
3,8.8.8.8,32,12,256,117,155,116
4,8.8.8.8,32,12,256,118,155,116
5,8.8.8.8,32,12,256,120,155,116
6,8.8.8.8,32,12,256,118,156,118
7,8.8.8.8,32,12,256,118,155,117
8,8.8.8.8,32,12,256,118,155,116
9,8.8.8.8,32,12,256,118,155,116
10,8.8.8.8,32,12,256,121,156,116
11,8.8.8.8,32,12,256,117,155,116
12,8.8.8.8,32,12,256,119,155,117
13,8.8.8.8,32,12,256,117,156,115
14,8.8.8.8,32,12,256,117,155,116
15,8.8.8.8,32,12,256,118,155,117
16,8.8.8.8,32,12,256,118,155,116
17,8.8.8.8,32,12,256,117,155,121
18,8.8.8.8,32,12,256,118,155,116
19,8.8.8.8,32,12,256,118,155,117
20,8.8.8.8,32,12,256,123,155,117
21,8.8.8.8,32,12,256,118,156,115
22,8.8.8.8,32,12,256,118,156,118
23,8.8.8.8,32,12,256,118,156,117
24,8.8.8.8,32,12,256,118,156,116
25,8.8.8.8,32,12,256,119,156,115
26,8.8.8.8,32,12,256,117,155,115
27,8.8.8.8,32,12,256,117,155,116
28,8.8.8.8,32,12,256,118,156,116
29,8.8.8.8,32,12,256,117,155,116
30,8.8.8.8,32,12,256,117,155,117
31,8.8.8.8,32,12,256,118,155,116
32,8.8.8.8,32,12,256,118,155,117
33,8.8.8.8,32,12,256,118,156,116
34,8.8.8.8,32,12,256,118,155,116
