Fields allocated and randomly filled
1,4.4.8.8,32,1,9999,22
2,4.4.8.8,32,1,9999,21
3,4.4.8.8,32,1,9999,21
4,4.4.8.8,32,1,9999,21
5,4.4.8.8,32,1,9999,22
6,4.4.8.8,32,1,9999,21
7,4.4.8.8,32,1,9999,21
8,4.4.8.8,32,1,9999,19
9,4.4.8.8,32,1,9999,19
10,4.4.8.8,32,1,9999,35
11,4.4.8.8,32,1,9999,19
12,4.4.8.8,32,1,9999,19
13,4.4.8.8,32,1,9999,19
14,4.4.8.8,32,1,9999,19
15,4.4.8.8,32,1,9999,19
16,4.4.8.8,32,1,9999,19
17,4.4.8.8,32,1,9999,19
18,4.4.8.8,32,1,9999,19
19,4.4.8.8,32,1,9999,21
20,4.4.8.8,32,1,9999,21
21,4.4.8.8,32,1,9999,19
22,4.4.8.8,32,1,9999,20
23,4.4.8.8,32,1,9999,19
24,4.4.8.8,32,1,9999,19
25,4.4.8.8,32,1,9999,19
26,4.4.8.8,32,1,9999,19
27,4.4.8.8,32,1,9999,19
28,4.4.8.8,32,1,9999,19
29,4.4.8.8,32,1,9999,19
30,4.4.8.8,32,1,9999,19
31,4.4.8.8,32,1,9999,19
32,4.4.8.8,32,1,9999,19
33,4.4.8.8,32,1,9999,19
34,4.4.8.8,32,1,9999,19
35,4.4.8.8,32,1,9999,19
36,4.4.8.8,32,1,9999,19
37,4.4.8.8,32,1,9999,21
38,4.4.8.8,32,1,9999,21
39,4.4.8.8,32,1,9999,19
40,4.4.8.8,32,1,9999,19
41,4.4.8.8,32,1,9999,19
42,4.4.8.8,32,1,9999,19
43,4.4.8.8,32,1,9999,20
44,4.4.8.8,32,1,9999,20
45,4.4.8.8,32,1,9999,19
46,4.4.8.8,32,1,9999,19
47,4.4.8.8,32,1,9999,19
48,4.4.8.8,32,1,9999,19
49,4.4.8.8,32,1,9999,19
50,4.4.8.8,32,1,9999,19
51,4.4.8.8,32,1,9999,19
52,4.4.8.8,32,1,9999,19
53,4.4.8.8,32,1,9999,22
54,4.4.8.8,32,1,9999,19
55,4.4.8.8,32,1,9999,19
56,4.4.8.8,32,1,9999,21
57,4.4.8.8,32,1,9999,19
58,4.4.8.8,32,1,9999,19
59,4.4.8.8,32,1,9999,21
60,4.4.8.8,32,1,9999,19
61,4.4.8.8,32,1,9999,19
62,4.4.8.8,32,1,9999,22
63,4.4.8.8,32,1,9999,19
64,4.4.8.8,32,1,9999,19
65,4.4.8.8,32,1,9999,19
66,4.4.8.8,32,1,9999,18
67,4.4.8.8,32,1,9999,19
68,4.4.8.8,32,1,9999,19
69,4.4.8.8,32,1,9999,19
70,4.4.8.8,32,1,9999,19
71,4.4.8.8,32,1,9999,19
72,4.4.8.8,32,1,9999,19
73,4.4.8.8,32,1,9999,19
74,4.4.8.8,32,1,9999,19
75,4.4.8.8,32,1,9999,19
76,4.4.8.8,32,1,9999,19
77,4.4.8.8,32,1,9999,19
78,4.4.8.8,32,1,9999,19
79,4.4.8.8,32,1,9999,19
80,4.4.8.8,32,1,9999,19
81,4.4.8.8,32,1,9999,19
82,4.4.8.8,32,1,9999,19
83,4.4.8.8,32,1,9999,19
84,4.4.8.8,32,1,9999,19
85,4.4.8.8,32,1,9999,19
86,4.4.8.8,32,1,9999,19
87,4.4.8.8,32,1,9999,19
88,4.4.8.8,32,1,9999,19
89,4.4.8.8,32,1,9999,19
90,4.4.8.8,32,1,9999,19
91,4.4.8.8,32,1,9999,19
92,4.4.8.8,32,1,9999,19
93,4.4.8.8,32,1,9999,21
94,4.4.8.8,32,1,9999,19
95,4.4.8.8,32,1,9999,19
96,4.4.8.8,32,1,9999,19
97,4.4.8.8,32,1,9999,19
98,4.4.8.8,32,1,9999,19
99,4.4.8.8,32,1,9999,19
0,8.8.8.8,32,1,9999,53
1,8.8.8.8,32,1,9999,36
2,8.8.8.8,32,1,9999,34
3,8.8.8.8,32,1,9999,34
4,8.8.8.8,32,1,9999,34
5,8.8.8.8,32,1,9999,33
6,8.8.8.8,32,1,9999,32
7,8.8.8.8,32,1,9999,32
8,8.8.8.8,32,1,9999,31
9,8.8.8.8,32,1,9999,33
10,8.8.8.8,32,1,9999,31
11,8.8.8.8,32,1,9999,31
12,8.8.8.8,32,1,9999,30
13,8.8.8.8,32,1,9999,29
14,8.8.8.8,32,1,9999,29
15,8.8.8.8,32,1,9999,33
16,8.8.8.8,32,1,9999,32
17,8.8.8.8,32,1,9999,29
18,8.8.8.8,32,1,9999,29
19,8.8.8.8,32,1,9999,28
20,8.8.8.8,32,1,9999,30
21,8.8.8.8,32,1,9999,28
22,8.8.8.8,32,1,9999,31
23,8.8.8.8,32,1,9999,28
24,8.8.8.8,32,1,9999,28
25,8.8.8.8,32,1,9999,32
26,8.8.8.8,32,1,9999,29
27,8.8.8.8,32,1,9999,29
28,8.8.8.8,32,1,9999,30
29,8.8.8.8,32,1,9999,29
30,8.8.8.8,32,1,9999,32
31,8.8.8.8,32,1,9999,32
32,8.8.8.8,32,1,9999,32
33,8.8.8.8,32,1,9999,29
34,8.8.8.8,32,1,9999,32
35,8.8.8.8,32,1,9999,29
36,8.8.8.8,32,1,9999,31
37,8.8.8.8,32,1,9999,33
38,8.8.8.8,32,1,9999,29
39,8.8.8.8,32,1,9999,29
40,8.8.8.8,32,1,9999,30
41,8.8.8.8,32,1,9999,33
42,8.8.8.8,32,1,9999,29
43,8.8.8.8,32,1,9999,33
44,8.8.8.8,32,1,9999,28
45,8.8.8.8,32,1,9999,29
46,8.8.8.8,32,1,9999,32
47,8.8.8.8,32,1,9999,29
48,8.8.8.8,32,1,9999,28
49,8.8.8.8,32,1,9999,32
50,8.8.8.8,32,1,9999,28
51,8.8.8.8,32,1,9999,32
52,8.8.8.8,32,1,9999,32
53,8.8.8.8,32,1,9999,31
54,8.8.8.8,32,1,9999,30
55,8.8.8.8,32,1,9999,29
56,8.8.8.8,32,1,9999,31
57,8.8.8.8,32,1,9999,30
58,8.8.8.8,32,1,9999,30
59,8.8.8.8,32,1,9999,32
60,8.8.8.8,32,1,9999,28
61,8.8.8.8,32,1,9999,32
62,8.8.8.8,32,1,9999,29
63,8.8.8.8,32,1,9999,30
64,8.8.8.8,32,1,9999,30
65,8.8.8.8,32,1,9999,33
66,8.8.8.8,32,1,9999,33
67,8.8.8.8,32,1,9999,31
68,8.8.8.8,32,1,9999,30
69,8.8.8.8,32,1,9999,32
70,8.8.8.8,32,1,9999,31
71,8.8.8.8,32,1,9999,31
72,8.8.8.8,32,1,9999,29
73,8.8.8.8,32,1,9999,29
74,8.8.8.8,32,1,9999,32
75,8.8.8.8,32,1,9999,33
76,8.8.8.8,32,1,9999,30
77,8.8.8.8,32,1,9999,32
78,8.8.8.8,32,1,9999,32
79,8.8.8.8,32,1,9999,31
80,8.8.8.8,32,1,9999,29
81,8.8.8.8,32,1,9999,30
82,8.8.8.8,32,1,9999,31
83,8.8.8.8,32,1,9999,28
84,8.8.8.8,32,1,9999,30
85,8.8.8.8,32,1,9999,31
86,8.8.8.8,32,1,9999,28
87,8.8.8.8,32,1,9999,31
88,8.8.8.8,32,1,9999,31
89,8.8.8.8,32,1,9999,33
90,8.8.8.8,32,1,9999,29
91,8.8.8.8,32,1,9999,28
92,8.8.8.8,32,1,9999,28
93,8.8.8.8,32,1,9999,32
94,8.8.8.8,32,1,9999,32
95,8.8.8.8,32,1,9999,32
96,8.8.8.8,32,1,9999,29
97,8.8.8.8,32,1,9999,32
98,8.8.8.8,32,1,9999,31
99,8.8.8.8,32,1,9999,29
0,16.16.16.16,32,1,9999,420
1,16.16.16.16,32,1,9999,427
2,16.16.16.16,32,1,9999,431
3,16.16.16.16,32,1,9999,427
4,16.16.16.16,32,1,9999,428
5,16.16.16.16,32,1,9999,427
6,16.16.16.16,32,1,9999,428
7,16.16.16.16,32,1,9999,428
8,16.16.16.16,32,1,9999,428
9,16.16.16.16,32,1,9999,427
10,16.16.16.16,32,1,9999,428
11,16.16.16.16,32,1,9999,427
12,16.16.16.16,32,1,9999,427
13,16.16.16.16,32,1,9999,428
14,16.16.16.16,32,1,9999,428
15,16.16.16.16,32,1,9999,428
16,16.16.16.16,32,1,9999,427
17,16.16.16.16,32,1,9999,429
18,16.16.16.16,32,1,9999,427
19,16.16.16.16,32,1,9999,427
20,16.16.16.16,32,1,9999,428
21,16.16.16.16,32,1,9999,427
22,16.16.16.16,32,1,9999,428
23,16.16.16.16,32,1,9999,428
24,16.16.16.16,32,1,9999,427
25,16.16.16.16,32,1,9999,428
26,16.16.16.16,32,1,9999,428
27,16.16.16.16,32,1,9999,428
28,16.16.16.16,32,1,9999,427
29,16.16.16.16,32,1,9999,428
30,16.16.16.16,32,1,9999,427
31,16.16.16.16,32,1,9999,428
32,16.16.16.16,32,1,9999,428
33,16.16.16.16,32,1,9999,428
34,16.16.16.16,32,1,9999,428
35,16.16.16.16,32,1,9999,428
36,16.16.16.16,32,1,9999,428
37,16.16.16.16,32,1,9999,428
38,16.16.16.16,32,1,9999,428
39,16.16.16.16,32,1,9999,428
40,16.16.16.16,32,1,9999,428
41,16.16.16.16,32,1,9999,427
42,16.16.16.16,32,1,9999,428
43,16.16.16.16,32,1,9999,428
44,16.16.16.16,32,1,9999,428
45,16.16.16.16,32,1,9999,428
46,16.16.16.16,32,1,9999,427
47,16.16.16.16,32,1,9999,428
48,16.16.16.16,32,1,9999,429
49,16.16.16.16,32,1,9999,427
50,16.16.16.16,32,1,9999,427
51,16.16.16.16,32,1,9999,428
52,16.16.16.16,32,1,9999,428
53,16.16.16.16,32,1,9999,428
54,16.16.16.16,32,1,9999,428
55,16.16.16.16,32,1,9999,427
56,16.16.16.16,32,1,9999,428
57,16.16.16.16,32,1,9999,428
58,16.16.16.16,32,1,9999,428
59,16.16.16.16,32,1,9999,428
60,16.16.16.16,32,1,9999,427
61,16.16.16.16,32,1,9999,428
62,16.16.16.16,32,1,9999,428
63,16.16.16.16,32,1,9999,428
64,16.16.16.16,32,1,9999,428
65,16.16.16.16,32,1,9999,427
66,16.16.16.16,32,1,9999,429
67,16.16.16.16,32,1,9999,428
68,16.16.16.16,32,1,9999,428
69,16.16.16.16,32,1,9999,428
70,16.16.16.16,32,1,9999,427
71,16.16.16.16,32,1,9999,427
72,16.16.16.16,32,1,9999,428
73,16.16.16.16,32,1,9999,428
74,16.16.16.16,32,1,9999,427
75,16.16.16.16,32,1,9999,428
76,16.16.16.16,32,1,9999,428
77,16.16.16.16,32,1,9999,428
78,16.16.16.16,32,1,9999,428
79,16.16.16.16,32,1,9999,427
80,16.16.16.16,32,1,9999,427
81,16.16.16.16,32,1,9999,428
82,16.16.16.16,32,1,9999,428
83,16.16.16.16,32,1,9999,428
84,16.16.16.16,32,1,9999,429
85,16.16.16.16,32,1,9999,428
86,16.16.16.16,32,1,9999,427
87,16.16.16.16,32,1,9999,428
88,16.16.16.16,32,1,9999,427
89,16.16.16.16,32,1,9999,428
90,16.16.16.16,32,1,9999,427
91,16.16.16.16,32,1,9999,428
92,16.16.16.16,32,1,9999,428
93,16.16.16.16,32,1,9999,427
94,16.16.16.16,32,1,9999,428
95,16.16.16.16,32,1,9999,429
96,16.16.16.16,32,1,9999,427
97,16.16.16.16,32,1,9999,427
98,16.16.16.16,32,1,9999,428
99,16.16.16.16,32,1,9999,427
0,4.4.4.4,32,12,9999,45
1,4.4.4.4,32,12,9999,29
2,4.4.4.4,32,12,9999,28
3,4.4.4.4,32,12,9999,29
4,4.4.4.4,32,12,9999,29
5,4.4.4.4,32,12,9999,28
6,4.4.4.4,32,12,9999,28
7,4.4.4.4,32,12,9999,28
8,4.4.4.4,32,12,9999,28
9,4.4.4.4,32,12,9999,28
10,4.4.4.4,32,12,9999,28
11,4.4.4.4,32,12,9999,28
12,4.4.4.4,32,12,9999,28
13,4.4.4.4,32,12,9999,29
14,4.4.4.4,32,12,9999,30
15,4.4.4.4,32,12,9999,28
16,4.4.4.4,32,12,9999,28
17,4.4.4.4,32,12,9999,28
18,4.4.4.4,32,12,9999,28
19,4.4.4.4,32,12,9999,29
20,4.4.4.4,32,12,9999,28
21,4.4.4.4,32,12,9999,29
22,4.4.4.4,32,12,9999,28
23,4.4.4.4,32,12,9999,28
24,4.4.4.4,32,12,9999,28
25,4.4.4.4,32,12,9999,28
26,4.4.4.4,32,12,9999,28
27,4.4.4.4,32,12,9999,28
28,4.4.4.4,32,12,9999,28
29,4.4.4.4,32,12,9999,27
30,4.4.4.4,32,12,9999,28
31,4.4.4.4,32,12,9999,28
32,4.4.4.4,32,12,9999,28
33,4.4.4.4,32,12,9999,28
34,4.4.4.4,32,12,9999,29
35,4.4.4.4,32,12,9999,28
36,4.4.4.4,32,12,9999,28
37,4.4.4.4,32,12,9999,28
38,4.4.4.4,32,12,9999,28
39,4.4.4.4,32,12,9999,28
40,4.4.4.4,32,12,9999,28
41,4.4.4.4,32,12,9999,28
42,4.4.4.4,32,12,9999,28
43,4.4.4.4,32,12,9999,29
44,4.4.4.4,32,12,9999,28
45,4.4.4.4,32,12,9999,29
46,4.4.4.4,32,12,9999,28
47,4.4.4.4,32,12,9999,28
48,4.4.4.4,32,12,9999,28
49,4.4.4.4,32,12,9999,28
50,4.4.4.4,32,12,9999,29
51,4.4.4.4,32,12,9999,29
52,4.4.4.4,32,12,9999,28
53,4.4.4.4,32,12,9999,28
54,4.4.4.4,32,12,9999,28
55,4.4.4.4,32,12,9999,28
56,4.4.4.4,32,12,9999,28
57,4.4.4.4,32,12,9999,28
58,4.4.4.4,32,12,9999,28
59,4.4.4.4,32,12,9999,28
60,4.4.4.4,32,12,9999,28
61,4.4.4.4,32,12,9999,28
62,4.4.4.4,32,12,9999,28
63,4.4.4.4,32,12,9999,29
64,4.4.4.4,32,12,9999,28
65,4.4.4.4,32,12,9999,28
66,4.4.4.4,32,12,9999,28
67,4.4.4.4,32,12,9999,28
68,4.4.4.4,32,12,9999,28
69,4.4.4.4,32,12,9999,28
70,4.4.4.4,32,12,9999,28
71,4.4.4.4,32,12,9999,28
72,4.4.4.4,32,12,9999,28
73,4.4.4.4,32,12,9999,28
74,4.4.4.4,32,12,9999,28
75,4.4.4.4,32,12,9999,28
76,4.4.4.4,32,12,9999,28
77,4.4.4.4,32,12,9999,28
78,4.4.4.4,32,12,9999,28
79,4.4.4.4,32,12,9999,28
80,4.4.4.4,32,12,9999,28
81,4.4.4.4,32,12,9999,28
82,4.4.4.4,32,12,9999,28
83,4.4.4.4,32,12,9999,29
84,4.4.4.4,32,12,9999,28
85,4.4.4.4,32,12,9999,28
86,4.4.4.4,32,12,9999,29
87,4.4.4.4,32,12,9999,28
88,4.4.4.4,32,12,9999,28
89,4.4.4.4,32,12,9999,28
90,4.4.4.4,32,12,9999,28
91,4.4.4.4,32,12,9999,28
92,4.4.4.4,32,12,9999,28
93,4.4.4.4,32,12,9999,28
94,4.4.4.4,32,12,9999,28
95,4.4.4.4,32,12,9999,28
96,4.4.4.4,32,12,9999,28
97,4.4.4.4,32,12,9999,28
98,4.4.4.4,32,12,9999,28
99,4.4.4.4,32,12,9999,28
0,4.4.8.8,32,12,9999,48
1,4.4.8.8,32,12,9999,53
2,4.4.8.8,32,12,9999,55
3,4.4.8.8,32,12,9999,52
4,4.4.8.8,32,12,9999,54
5,4.4.8.8,32,12,9999,52
6,4.4.8.8,32,12,9999,55
7,4.4.8.8,32,12,9999,56
8,4.4.8.8,32,12,9999,56
9,4.4.8.8,32,12,9999,53
10,4.4.8.8,32,12,9999,55
11,4.4.8.8,32,12,9999,52
12,4.4.8.8,32,12,9999,56
13,4.4.8.8,32,12,9999,57
14,4.4.8.8,32,12,9999,53
15,4.4.8.8,32,12,9999,55
16,4.4.8.8,32,12,9999,57
17,4.4.8.8,32,12,9999,53
18,4.4.8.8,32,12,9999,57
19,4.4.8.8,32,12,9999,56
20,4.4.8.8,32,12,9999,54
21,4.4.8.8,32,12,9999,54
22,4.4.8.8,32,12,9999,52
23,4.4.8.8,32,12,9999,55
24,4.4.8.8,32,12,9999,54
25,4.4.8.8,32,12,9999,54
26,4.4.8.8,32,12,9999,51
27,4.4.8.8,32,12,9999,56
28,4.4.8.8,32,12,9999,56
29,4.4.8.8,32,12,9999,54
30,4.4.8.8,32,12,9999,56
31,4.4.8.8,32,12,9999,55
32,4.4.8.8,32,12,9999,55
33,4.4.8.8,32,12,9999,58
34,4.4.8.8,32,12,9999,57
35,4.4.8.8,32,12,9999,53
36,4.4.8.8,32,12,9999,53
37,4.4.8.8,32,12,9999,54
38,4.4.8.8,32,12,9999,54
39,4.4.8.8,32,12,9999,52
40,4.4.8.8,32,12,9999,53
41,4.4.8.8,32,12,9999,55
42,4.4.8.8,32,12,9999,55
43,4.4.8.8,32,12,9999,54
44,4.4.8.8,32,12,9999,57
45,4.4.8.8,32,12,9999,60
46,4.4.8.8,32,12,9999,52
47,4.4.8.8,32,12,9999,55
48,4.4.8.8,32,12,9999,55
49,4.4.8.8,32,12,9999,57
50,4.4.8.8,32,12,9999,55
51,4.4.8.8,32,12,9999,54
52,4.4.8.8,32,12,9999,52
53,4.4.8.8,32,12,9999,53
54,4.4.8.8,32,12,9999,53
55,4.4.8.8,32,12,9999,56
56,4.4.8.8,32,12,9999,54
57,4.4.8.8,32,12,9999,57
58,4.4.8.8,32,12,9999,54
59,4.4.8.8,32,12,9999,54
60,4.4.8.8,32,12,9999,53
61,4.4.8.8,32,12,9999,54
62,4.4.8.8,32,12,9999,52
63,4.4.8.8,32,12,9999,55
64,4.4.8.8,32,12,9999,53
65,4.4.8.8,32,12,9999,55
66,4.4.8.8,32,12,9999,57
67,4.4.8.8,32,12,9999,53
68,4.4.8.8,32,12,9999,54
69,4.4.8.8,32,12,9999,54
70,4.4.8.8,32,12,9999,57
71,4.4.8.8,32,12,9999,52
72,4.4.8.8,32,12,9999,52
73,4.4.8.8,32,12,9999,53
74,4.4.8.8,32,12,9999,55
75,4.4.8.8,32,12,9999,53
76,4.4.8.8,32,12,9999,51
77,4.4.8.8,32,12,9999,53
78,4.4.8.8,32,12,9999,55
79,4.4.8.8,32,12,9999,52
80,4.4.8.8,32,12,9999,56
81,4.4.8.8,32,12,9999,57
82,4.4.8.8,32,12,9999,52
83,4.4.8.8,32,12,9999,54
84,4.4.8.8,32,12,9999,51
85,4.4.8.8,32,12,9999,60
86,4.4.8.8,32,12,9999,55
87,4.4.8.8,32,12,9999,57
88,4.4.8.8,32,12,9999,54
89,4.4.8.8,32,12,9999,52
90,4.4.8.8,32,12,9999,56
91,4.4.8.8,32,12,9999,58
92,4.4.8.8,32,12,9999,55
93,4.4.8.8,32,12,9999,52
94,4.4.8.8,32,12,9999,57
95,4.4.8.8,32,12,9999,57
96,4.4.8.8,32,12,9999,54
97,4.4.8.8,32,12,9999,53
98,4.4.8.8,32,12,9999,55
99,4.4.8.8,32,12,9999,51
0,8.8.8.8,32,12,9999,155
1,8.8.8.8,32,12,9999,159
2,8.8.8.8,32,12,9999,160
3,8.8.8.8,32,12,9999,155
4,8.8.8.8,32,12,9999,163
5,8.8.8.8,32,12,9999,163
6,8.8.8.8,32,12,9999,154
7,8.8.8.8,32,12,9999,163
8,8.8.8.8,32,12,9999,157
9,8.8.8.8,32,12,9999,163
10,8.8.8.8,32,12,9999,162
11,8.8.8.8,32,12,9999,164
12,8.8.8.8,32,12,9999,156
13,8.8.8.8,32,12,9999,161
14,8.8.8.8,32,12,9999,156
15,8.8.8.8,32,12,9999,169
16,8.8.8.8,32,12,9999,161
17,8.8.8.8,32,12,9999,166
18,8.8.8.8,32,12,9999,161
19,8.8.8.8,32,12,9999,164
20,8.8.8.8,32,12,9999,163
21,8.8.8.8,32,12,9999,156
22,8.8.8.8,32,12,9999,164
23,8.8.8.8,32,12,9999,160
24,8.8.8.8,32,12,9999,163
25,8.8.8.8,32,12,9999,156
26,8.8.8.8,32,12,9999,167
27,8.8.8.8,32,12,9999,163
28,8.8.8.8,32,12,9999,162
29,8.8.8.8,32,12,9999,157
30,8.8.8.8,32,12,9999,166
31,8.8.8.8,32,12,9999,163
32,8.8.8.8,32,12,9999,164
33,8.8.8.8,32,12,9999,162
34,8.8.8.8,32,12,9999,166
35,8.8.8.8,32,12,9999,164
36,8.8.8.8,32,12,9999,163
37,8.8.8.8,32,12,9999,163
38,8.8.8.8,32,12,9999,167
39,8.8.8.8,32,12,9999,162
40,8.8.8.8,32,12,9999,157
41,8.8.8.8,32,12,9999,161
42,8.8.8.8,32,12,9999,157
43,8.8.8.8,32,12,9999,170
44,8.8.8.8,32,12,9999,163
45,8.8.8.8,32,12,9999,166
46,8.8.8.8,32,12,9999,162
47,8.8.8.8,32,12,9999,171
48,8.8.8.8,32,12,9999,158
49,8.8.8.8,32,12,9999,157
50,8.8.8.8,32,12,9999,161
51,8.8.8.8,32,12,9999,165
52,8.8.8.8,32,12,9999,161
53,8.8.8.8,32,12,9999,157
54,8.8.8.8,32,12,9999,157
55,8.8.8.8,32,12,9999,158
56,8.8.8.8,32,12,9999,166
57,8.8.8.8,32,12,9999,166
58,8.8.8.8,32,12,9999,160
59,8.8.8.8,32,12,9999,163
60,8.8.8.8,32,12,9999,153
61,8.8.8.8,32,12,9999,158
62,8.8.8.8,32,12,9999,155
63,8.8.8.8,32,12,9999,156
64,8.8.8.8,32,12,9999,167
65,8.8.8.8,32,12,9999,153
66,8.8.8.8,32,12,9999,162
67,8.8.8.8,32,12,9999,160
68,8.8.8.8,32,12,9999,166
69,8.8.8.8,32,12,9999,166
70,8.8.8.8,32,12,9999,161
71,8.8.8.8,32,12,9999,164
72,8.8.8.8,32,12,9999,160
73,8.8.8.8,32,12,9999,156
74,8.8.8.8,32,12,9999,162
75,8.8.8.8,32,12,9999,161
76,8.8.8.8,32,12,9999,157
77,8.8.8.8,32,12,9999,160
78,8.8.8.8,32,12,9999,165
79,8.8.8.8,32,12,9999,158
80,8.8.8.8,32,12,9999,158
81,8.8.8.8,32,12,9999,162
82,8.8.8.8,32,12,9999,163
83,8.8.8.8,32,12,9999,158
84,8.8.8.8,32,12,9999,163
85,8.8.8.8,32,12,9999,156
86,8.8.8.8,32,12,9999,169
87,8.8.8.8,32,12,9999,157
88,8.8.8.8,32,12,9999,169
89,8.8.8.8,32,12,9999,162
90,8.8.8.8,32,12,9999,162
91,8.8.8.8,32,12,9999,161
92,8.8.8.8,32,12,9999,168
93,8.8.8.8,32,12,9999,159
94,8.8.8.8,32,12,9999,157
95,8.8.8.8,32,12,9999,158
96,8.8.8.8,32,12,9999,161
97,8.8.8.8,32,12,9999,155
98,8.8.8.8,32,12,9999,152
99,8.8.8.8,32,12,9999,162
0,16.16.16.16,32,12,9999,2304
1,16.16.16.16,32,12,9999,2307
2,16.16.16.16,32,12,9999,2310
3,16.16.16.16,32,12,9999,2326
4,16.16.16.16,32,12,9999,2320
5,16.16.16.16,32,12,9999,2309
6,16.16.16.16,32,12,9999,2310
7,16.16.16.16,32,12,9999,2302
8,16.16.16.16,32,12,9999,2313
9,16.16.16.16,32,12,9999,2338
10,16.16.16.16,32,12,9999,2316
11,16.16.16.16,32,12,9999,2324
12,16.16.16.16,32,12,9999,2332
13,16.16.16.16,32,12,9999,2321
14,16.16.16.16,32,12,9999,2301
15,16.16.16.16,32,12,9999,2312
16,16.16.16.16,32,12,9999,2342
17,16.16.16.16,32,12,9999,2313
18,16.16.16.16,32,12,9999,2335
19,16.16.16.16,32,12,9999,2294
20,16.16.16.16,32,12,9999,2310
21,16.16.16.16,32,12,9999,2312
22,16.16.16.16,32,12,9999,2320
23,16.16.16.16,32,12,9999,2316
24,16.16.16.16,32,12,9999,2349
25,16.16.16.16,32,12,9999,2326
26,16.16.16.16,32,12,9999,2299
27,16.16.16.16,32,12,9999,2323
28,16.16.16.16,32,12,9999,2317
29,16.16.16.16,32,12,9999,2291
30,16.16.16.16,32,12,9999,2319
31,16.16.16.16,32,12,9999,2302
32,16.16.16.16,32,12,9999,2326
